,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
975,Unnamed: 975,11,13/19:30,Thursday,Male,28,10th,Public transport I,Public isuzu,3-01536 A M,2011,libanos,2011,Drunk driver,Death,37,Farmer,1,0,1
976,Unnamed: 976,11,13/20:20,Thursday,Male,25,10th,Public transport I,public isuzu,3-20334 A M,2011,d/elias,2011,Reckless driving,Serious injury,27,Daily worker,1,0,1
977,Unnamed: 977,11,14/11:00,Friday,Male,27,10th,Public transport I,Toyota,3-134700 E T,2011,yewula,2011,Incoorect U-turn,Death,54,Engineer,1,1,0
978,Unnamed: 978,11,15/12:00,Saturday,Male,24,12th,Public transport I,Hailux toyota,3-56220 A M,2011,zemeten,2011,Speed,Death,26,Unemployed,1,0,1
979,Unnamed: 979,11,15/14:40,Saturday,Male,21,10th,Taxi I,Bajaj,1-90610 A M,2011,mertolamriam,2011,Failure to give priority to pedestrians,Death,27,Job seeker,1,1,0
980,Unnamed: 980,11,15/10:20,Saturday,Male,26,11th,Truck II,FSR truck,3-03454 A M,2011,motta,2011,Sudden turn,Simple injury,25,Police,1,1,0
981,Unnamed: 981,11,16/13:30,Sunday,Male,20,8th,Public transport I,Public isuzu,3-25090 A M,2011,d/markos,2011,Drunk driver,Serious injury,13,Student,1,1,0
982,Unnamed: 982,11,16/14:00,Sunday,Male,28,10th,Public transport I,Abadula,3-09238 A M,2011,kernayo,2011,Speed,Simple injury,13/14,Student,2,1,1
983,Unnamed: 983,11,17/13:00,Monday,Male,22,10th,Public transport I,Public isuzu,3-10521 A M,2011,yegodena,2011,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
984,Unnamed: 984,11,17/19:40,Monday,Male,54,10th,Truck II,FSR,3-02837 A A,2011,mergech,2011,Speed,Simple injury,26,Driver,1,1,0
985,Unnamed: 985,11,18/20:30,Tuesday,Male,60,10th,Public transport I,Public isuzu,3-25655 A M,2011,telma,2011,Speed,Serious injury,32,Farmer,1,1,0
986,Unnamed: 986,11,18/23:00,Tuesday,Male,44,Diploma,Truck I,Pick up,3-34765 A M,2011,libanos,2011,Drunk driving,Death,54,Unemployed,1,1,0
987,Unnamed: 987,11,19/09:00,Wednesday,Male,41,10th,Public transport I,Public isuzu,3-24095 A M,2011,gubay,2011,Speed,Serious injury,64,Job seeker,1,1,0
988,Unnamed: 988,11,20/13:30,Thursday,Male,32,10th,Truck I,Toyota Pick up,4-64636 A M,2011,d/work,2011,Speed,Simple injury,24,Nurse,1,0,1
989,Unnamed: 989,11,20/15:00,Thursday,Male,41,10th,Public transport I,Abadula,3-38752 A M,2011,robgebya,2011,Speed,Death,65,Merchant,1,1,0
990,Unnamed: 990,11,21/17:00,Friday,Male,33,10th,Public transport II,Tata bus,3-13213 E T,2011,bichena,2011,Speed,Simple injury,54,Farmer,1,1,0
991,Unnamed: 991,11,22/21:30,Saturday,Male,54,12th,Truck III,UD truck,3-32139 E T,2011,d/markos,2011,Drunk driving,Death,23,Car attendant/Driver,1,1,0
992,Unnamed: 992,11,23/06:00,Sunday,Male,40,10th,Taxi I,bajaj,1-31176 A M,2011,d/markos,2011,Speed,Serious injury,32,Daily worker,1,0,1
993,Unnamed: 993,11,23/13:00,Sunday,Male,30,10th,Public transport I,Public isuzu,3-52724 A M,2011,motta,2011,Sudden turn,Seriouse injury,43,Unemployed,1,0,1
994,Unnamed: 994,11,24/14:50,Monday,Male,31,10th,Public transport I,Public isuzu,3-33565 A M,2011,segnogebya,2011,Bad weather condition,Death,54,Farmer,1,0,1
995,Unnamed: 995,11,25/19:00,Tuesday,Male,30,10th,Taxi II,Force Bajaj,1-48726 A M,2011,debregubay,2011,Technical problem,Serious injury,32,Job seeker,1,0,1
996,Unnamed: 996,11,26/08:00,Wednesday,Male,37,12th,Public transport I,Dolphin,3-25467 A M,2011,yewula,2011,Speed,Death,54,Unemployed,1,0,1
997,Unnamed: 997,11,26/11:20,Wednesday,Male,28,10th,Public transport I,Public isuzu,3-08669 A M,2011,enebe,2011,Sudden turn,Death,43,House wife,1,1,0
998,Unnamed: 998,11,26/14:30,Wednesday,Male,20,11th,Public transport I,Hayruf,3-98846 A M,2011,yetmen,2011,Speed,Death,65,Civil servant,1,0,1
999,Unnamed: 999,11,26/16:30,Wednesday,Male,19,10th,Public transport I,Abadula,3-05221 A M,2011,sede,2011,Speed,Simple injury,32,Daily worker,1,1,0
1000,Unnamed: 1000,11,27/10:00,Thursday,Male,29,8th,Public transport I,Public isuzu,3-02405 A M,2011,chemoga,2011,Reckless driving,Simple injury,43,Lawyer,1,1,0
1001,Unnamed: 1001,11,27/13:30,Thursday,Male,22,12th,Truck III,Iveco truck,3-50449 E T,2011,felege berhan,2011,Incorrect u turn,Death,43,Farmer,1,1,0
1002,Unnamed: 1002,11,27/16:00,Thursday,Male,44,10th,Public transport I,Dolphin,3-06516 A M,2011,fendeka,2011,Failure to give priority to pedestrians,Death,54,Unemployed,1,1,0
1003,Unnamed: 1003,11,27/17:50,Thursday,Male,34,10th,Public transport I,abadula,3-02522 A M,2011,mertolemariam,2011,Speed,Serious injury,65,Hotel Manager,1,0,1
1004,Unnamed: 1004,11,27/19:10,Thursday,Male,32,10th,Public transport I,Public isuzu,3-02634 A M,2011,chemoga,2011,Slipped,Simple injury,57,Farmer,1,1,0
1005,Unnamed: 1005,11,28/13:00,Friday,Male,43,12th,Public transport I,Merchedez benz bus,3-11231 A M,2011,wojel,2011,Speed,Serious injury,21,Farmer,1,1,0
1006,Unnamed: 1006,11,28/15:30,Friday,Male,23,10th,Public transport II,Tata Bus,3-06567 E T,2011,zemetn,2011,Speed,Death,65,Merchant,1,1,0
1007,Unnamed: 1007,11,28/16:10,Friday,Male,28,10+2,Taxi I,Force Bajaj,1-08324 A M,2011,yejube,2011,Failure to give priority to pedestrians,Simple injury,43,Daily worker,1,0,1
1008,Unnamed: 1008,11,28/18:30,Friday,Male,43,10th,Truck II,Lowbed truck,3-02178 E T,2011,amanuel,2011,Speed,Death,32,Hotel host,1,0,1
1009,Unnamed: 1009,11,29/10:30,Saturday,Male,53,6th,Truck II,UD truck,3-36422 A A,2011,amber,2011,Speed,Simple injury,32,Job seeker,1,1,0
1010,Unnamed: 1010,11,30/14:30,Sunday,Male,29,11th,Public transport I,Hayruf,3-09726 A M,2011,bichena,2011,Speed,Death,32,Civil servant,1,0,1
1011,Unnamed: 1011,11,30/16:30,Sunday,Male,25,10th,Public transport I,Abadula,3-09875 A M,2011,d/markos,2011,Speed,Simple injury,45,Daily worker,1,1,0
1012,Unnamed: 1012,12,1/10:30,Wednesday,Male,32,10th,Truck I,Isuzu truck,1-40845 A M,2011,D/Markos,2011,Failure to give priority to pedestrians,Simple Injury,22,Farmer,1,0,1
1013,Unnamed: 1013,12,1/14:00,Wednesday,Male,34,10th,Public transport I,FSR,3-32405 A A,2011,yetnora,2011,Speed,Death,33,Nurse,1,0,1
1014,Unnamed: 1014,12,1/19:00,Wednesday,Male,55,10th,Public transport I,toyota,3-42438 E T,2011,Dejen,2011,Carelessness,Death,8,student,1,0,1
1015,Unnamed: 1015,12,2/10:30,Thursday,Male,54,10th,Truck II,Isuzu truck,3-26988 A A,2011,Felege berhan,2011,Speed,Serious injury,43,Farmer,1,1,0
1016,Unnamed: 1016,12,2/17:30,Thursday,Male,40,10th,Truck II,Iveco trucker,3-53439 E T,2011,gendewoyen,2011,Technical problem,Simple injury,40,Driver,1,1,0
1017,Unnamed: 1017,12,3/12:00,Friday,Male,45,12th,Truck III,Lobed truck,3-38765 E T,2011,d/work,2011,Bad weather condition,Death,22,Farmer,1,0,1
1018,Unnamed: 1018,12,3/13:00,Friday,Male,43,10th,Truck II,Isuzu truck,3-25587 A M,2011,segnogebya,2011,Speed,Death,43,house woker,1,1,0
1019,Unnamed: 1019,12,4/14:30,Friday,Male,44,10th,Truck II,Small dump truck,3-34336 A A,2011,yetnora,2011,Carelessness,Simple injury,32,Mechanic,1,1,0
1020,Unnamed: 1020,12,5/13:00,Saturday,Male,21,10th,Truck I,Isuzu truck,3-645015 A M,2011,zemeten,2011,Reckless driving,Simple injury,10,Student,1,1,0
1021,Unnamed: 1021,12,5/14:00,Saturday,Male,28,10th,Public transport I,Abadula,3-60613 A M,2011,yegoden,2011,Technical problem,Death,21,Housewife,1,0,1
1022,Unnamed: 1022,12,6/18:30,Saturday,Male,21,12th,Public transport I,isuzu,2-26087 A M,2011,wubie nechefo,2011,Speed,Death,43,Farmer,1,0,1
1023,Unnamed: 1023,12,6/11:20,Sunday,Male,19,10th,Public transport I,Minibus,3 - 30516 A M,2011,keranyo,2011,Speed,Death,32,Farmer,1,1,0
1024,Unnamed: 1024,12,7/16:00,Sunday,Male,24,10th,Truck I,Isuzu truck,3-43180 A,2011,adis alem,2011,Speed,Serious injury,43,Unemployed,1,1,0
1025,Unnamed: 1025,12,7/17:00,Sunday,Male,20,10th,Public transport I,FSR,3-42154 A M,2011,sede,2011,Slipped,Death,34,Engineer,1,1,0
1026,Unnamed: 1026,12,8/14:30,Monday,Male,32,10th,Taxi I,Bajaj,1-24350 A M,2011,Fendeka,2011,Speed,Serious Injury,9,Student,1,0,1
1027,Unnamed: 1027,12,9/18:30,Monday,Male,32,diploma,Truck I,Isuzu truck,1-43870 A M,2011,lumame,2011,Speed,Simple Injury,32,Civil servant,1,0,1
1028,Unnamed: 1028,12,9/18:30,Monday,Male,42,11th,Truck I,Sino truck,3-43042A M,2011,Gendwoyen,2011,Failure to give priority to pedestrians,Death,22,House wife,1,0,1
1029,Unnamed: 1029,12,10/21:00,Monday,Male,28,10th,Public transport I,abadula,3-05940 A M,2011,d/markos,2011,Failure to yield the right of way for other vehicle,Death,17,Student,1,0,1
1030,Unnamed: 1030,12,10/08:30,Tuesday,Male,39,10th,Truck II,Public FSR,3-54878 A A,2011,robgebya,2011,Carelessness,Simple injury,19,Farmer,1,1,0
1031,Unnamed: 1031,12,11/14:00,Tuesday,Male,31,10th,Public transport I,Public isuzu,3-43091 A M,2011,hagere hiwot,2011,Speed,Serious injury,14,Student,1,1,0
1032,Unnamed: 1032,12,11/16:00,Tuesday,Male,32,10th,Truck I,Bajaj,3-34327 E T,2011,mergech,2011,Speed,Simple injury,15,Student,1,1,0
1033,Unnamed: 1033,12,12/19:30,Tuesday,Male,26,10th,Public transport I,Public isuzu,3-23326 A M,2011,segnogebeya,2011,Drunk driver,Death,32,Farmer,1,0,1
1034,Unnamed: 1034,12,12/20:20,Tuesday,Male,21,10th,Public transport I,public isuzu,3-23034 A M,2011,hagere selam,2011,Reckless driving,Serious injury,21,Daily worker,1,0,1
1035,Unnamed: 1035,12,13/11:00,Wednesday,Male,30,10th,Public transport I,Toyota,3-13327  A A,2011,bichena,2011,Incoorect U-turn,Death,33,Engineer,1,1,0
1036,Unnamed: 1036,12,14/12:00,Wednesday,Male,36,12th,Public transport I,Hailux toyota,3-42980 A M,2011,yejube,2011,Speed,Death,54,Unemployed,1,0,1
1037,Unnamed: 1037,12,14/14:40,Wednesday,Male,35,10th,Taxi I,Bajaj,1-36030 A M,2011,zemeten,2011,Failure to give priority to pedestrians,Death,43,Job seeker,1,1,0
1038,Unnamed: 1038,12,14/10:20,Thursday,Male,35,11th,Truck II,FSR truck,3-30374 A M,2011,enebe,2011,Sudden turn,Simple injury,23,Police,1,1,0
1039,Unnamed: 1039,12,15/13:30,Thursday,Male,32,8th,Public transport I,Public isuzu,3-25060 A M,2011,sede,2011,Drunk driver,Serious injury,12,Student,1,1,0
1040,Unnamed: 1040,12,15/14:00,Thursday,Male,46,10th,Public transport I,Abadula,3-25058 A M,2011,yegoden,2011,Speed,Simple injury,13/14,Student,2,1,1
1041,Unnamed: 1041,12,16/13:00,Friday,Male,55,10th,Public transport I,Public isuzu,3-14081 A M,2011,debre gubaye,2011,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
1042,Unnamed: 1042,12,16/19:40,Friday,Male,37,10th,Truck II,FSR,3-23437 A A,2011,debay telat,2011,Speed,Simple injury,37,Driver,1,1,0
1043,Unnamed: 1043,12,17/20:30,Friday,Male,19,10th,Public transport I,Public isuzu,3-25095 A M,2011,segno gebeya,2011,Speed,Serious injury,32,Farmer,1,1,0
1044,Unnamed: 1044,12,17/23:00,Friday,Male,38,Diploma,Truck I,Pick up,3-98625 A M,2011,motta,2011,Drunk driving,Death,46,Unemployed,1,1,0
1045,Unnamed: 1045,12,18/09:00,Saturday,Male,43,10th,Public transport I,Public isuzu,3-48165 A M,2011,d/markos,2011,Speed,Serious injury,40,Job seeker,1,1,0
1046,Unnamed: 1046,12,18/13:30,Saturday,Male,54,10th,Truck I,Toyota Pick up,4-64230 A M,2011,bichena,2011,Speed,Simple injury,22,Nurse,1,0,1
1047,Unnamed: 1047,12,19/15:00,Saturday,Male,42,10th,Public transport I,Abadula,3-17346 A M,2011,amber,2011,Speed,Death,21,Merchant,1,1,0
1048,Unnamed: 1048,12,19/17:00,Saturday,Male,47,10th,Public transport II,Tata bus,3-06243 E T,2011,yejube,2011,Speed,Simple injury,39,Farmer,1,1,0
1049,Unnamed: 1049,12,19/21:30,Saturday,Male,32,12th,Truck III,UD truck,3-20989 E T,2011,lumame,2011,Drunk driving,Death,37,Car attendant/Driver,1,1,0
1050,Unnamed: 1050,12,20/06:00,Sunday,Male,19,10th,Taxi I,bajaj,1-08725 A M,2011,mertolemariam,2011,Speed,Serious injury,31,Daily worker,1,0,1
1051,Unnamed: 1051,12,20/13:00,Sunday,Male,35,10th,Public transport I,Public isuzu,3-10632 A M,2011,felege berhan,2011,Sudden turn,Seriouse injury,20,Unemployed,1,0,1
1052,Unnamed: 1052,12,21/14:50,Sunday,Male,35,10th,Public transport I,Public isuzu,3-20650 A M,2011,Digotsion,2011,Bad weather condition,Death,30,Farmer,1,0,1
1053,Unnamed: 1053,12,21/19:00,Sunday,Male,41,10th,Taxi II,Force Bajaj,1-18450 A M,2011,Robgebya,2011,Technical problem,Serious injury,48,Job seeker,1,0,1
1054,Unnamed: 1054,12,22/08:00,Monday,Male,26,12th,Public transport I,Dolphin,3-21743 A M,2011,yetmen,2011,Speed,Death,22,Unemployed,1,0,1
1055,Unnamed: 1055,12,22/11:20,Monday,Male,34,10th,Public transport I,Public isuzu,3-20573 A M,2011,nefasam,2011,Sudden turn,Death,40,House wife,1,1,0
1056,Unnamed: 1056,12,22/14:30,Monday,Male,28,11th,Public transport I,Hayruf,3-16546 A M,2011,Debay telat,2011,Speed,Death,38,Civil servant,1,0,1
1057,Unnamed: 1057,12,23/16:30,Monday,Male,25,10th,Public transport I,Abadula,3-19801 A M,2011,telma,2011,Speed,Simple injury,33,Daily worker,1,1,0
1058,Unnamed: 1058,12,23/10:00,Tuesday,Male,36,8th,Public transport I,Public isuzu,3-15005 A M,2011,segno gebya,2011,Reckless driving,Simple injury,65,Lawyer,1,1,0
1059,Unnamed: 1059,12,23/13:30,Tuesday,Male,43,12th,Truck III,Iveco truck,3-14309 E T,2011,woyenema,2011,Incorrect u turn,Death,54,Farmer,1,1,0
1060,Unnamed: 1060,12,24/15:00,Tuesday,Male,32,10th,Public transport I,Abadula,3-65265 E T,2011,wonka,2011,Carelessness,Serious injury,32,Driver,1,1,0
1061,Unnamed: 1061,12,24/15:30,Tuesday,Male,25,Diploma,Truck III,Lobed truck,3-43900 E T,2011,Yegodena,2011,Bad weather condition,Death,54,Farmer,1,1,0
1062,Unnamed: 1062,12,25/20:00,Tuesday,Male,27,8th,Public transport I,Abadula,3-13487 A M,2011,D/Markos,2011,Slipped,Death,24,Police,1,1,0
1063,Unnamed: 1063,12,25/20:50,Tuesday,Male,28,10th,Public transport I,Abadula,3-15760 A M,2011,D/elias,2011,Carelessness,Serious injury,43,Farmer,1,1,0
1064,Unnamed: 1064,12,25/21:00,Tuesday,Male,28,10th,Public transport I,Abadula,3-12409A M,2011,Woynema,2011,Speed,Serious injury,21,Student,1,0,1
1065,Unnamed: 1065,12,26/12:00,Wednesday,Male,32,12th,Public transport I,Hayruf,3-24200 A M,2011,Yejube,2011,Speed,Simple injury,23,Farmer,1,0,1
1066,Unnamed: 1066,12,26/16:00,Wednesday,Male,36,11th,Public transport II,Bus,3-02404 E T,2011,Enemay,2011,Speed,Death,43,Farmer,1,1,0
1067,Unnamed: 1067,12,26/17:00,Wednesday,Male,32,10+3,Taxi I,Bajaj,1-22406 A M,2011,D/Markos,2011,Failure to give priority to pedestrians,Serious injury,38,Unemployed,1,0,1
1068,Unnamed: 1068,12,27/21:00,Wednesday,Male,22,10th,Truck II,Sinotruk,3-07626 E T,2011,Enarj enawega,2011,Slipped,Death,32,Farmer,1,1,0
1069,Unnamed: 1069,12,27/06:30,Thursday,Male,32,4th,Truck III,Turbo truck,3-06524 E T,2011,Bichena,2011,Slipped,Serious injury/Death,20,Job seeker,1,1,0
1070,Unnamed: 1070,12,28/08:00,Thursday,Male,29,10th,Public transport II,Zemen bus,3-65097 A A,2011,Woynema,2011,Speed,Simple injury,29,Driver,1,1,0
1071,Unnamed: 1071,12,28/9:30,Thursday,Male,43,10th,Truck I,Obama Truck,3-07608 A M,2011,Felege birhan,2011,Incorrect overtaking,Death,45,Priest,1,1,0
1072,Unnamed: 1072,12,28/17:30,Thursday,Male,33,10th,Public transport I,Public isuzu,3-24075 A M,2011,D/Markos,2011,Speed,Simple injury,42,House wife,1,0,1
1073,Unnamed: 1073,12,29/19:00,Thursday,Male,22,10th,Truck I,Isuzu truck,3-50989 A M,2011,Motta,2011,Fatigue,Death,43,House wife ,1,0,1
1074,Unnamed: 1074,12,30/11:00,Friday,Male,3242,10th,Public transport I,Public isuzu,3-43240 A M,2011,Debay telat,2011,Technical problem,Death,34,Driver,1,1,0
1075,Unnamed: 1075,12,30/14:25,Friday,Male,35,Degree,Public transport I,Hilux toyota,3-34213 A A,2011,D/Markos,2011,Speed,Death,26,Student,1,0,1
1076,Unnamed: 1076,12,30/15:30,Friday,Male,22,8th,Public transport I,Public isuzu,3-24034 A M,2011, Amanuel,2011,Carelessness,Death,39,Farmer,1,1,0
1077,Unnamed: 1077,12,30/19:00,Friday,Male,29,10th,Public transport I,Public isuzu,3-14394 A M,2011,Bichena,2011,Failure to give priority to pedestrians,Death,34,House wife,1,0,1
1078,Unnamed: 1078,1,1/10:30,Thursday,Male,19,10th,Truck I,land crusier,1-23445 A M,2011,yewula,2012,Failure to give priority to pedestrians,Simple Injury,53,Farmer,1,0,1
1079,Unnamed: 1079,1,2/14:00,Friday,Male,20,10th,Public transport I,vitez,2-36875 A A,2011,adis alem,2012,Speed,Death,32,Nurse,1,0,1
1080,Unnamed: 1080,1,2/19:00,Friday,Male,33,10th,Public transport I,tat bus,3-44418 E T,2011,d/work,2012,Carelessness,Death,12,student,1,0,1
1081,Unnamed: 1081,1,3/10:30,Saturday,Male,45,10th,Truck II,UD truck,3-26458 A A,2011,bichena,2012,Speed,Serious injury,54,Farmer,1,1,0
1082,Unnamed: 1082,1,3/17:30,Saturday,Male,23,10th,Truck II,Iveco trucker,3-55469 E T,2011,woynema,2012,Technical problem,Simple injury,40,Driver,1,1,0
1083,Unnamed: 1083,1,4/12:00,Sunday,Male,30,12th,Truck III,FSR truck,3-35375 E T,2011,motta,2012,Bad weather condition,Death,40,Farmer,1,0,1
1084,Unnamed: 1084,1,4/13:00,Sunday,Male,31,10th,Truck II,Isuzu truck,3-06536 A M,2011,wubie nechefo,2012,Speed,Death,25,house woker,1,1,0
1085,Unnamed: 1085,1,5/14:30,Monday,Male,43,10th,Truck II,ISUZU truck,3-38606 A A,2011,yetmen,2012,Carelessness,Simple injury,32,Mechanic,1,1,0
1086,Unnamed: 1086,1,6/13:00,Tuesday,Male,48,10th,Truck I,Isuzu truck,3-66385 A M,2011,hagere selam,2012,Reckless driving,Simple injury,21,Student,1,1,0
1087,Unnamed: 1087,1,6/14:00,Tuesday,Male,31,10th,Public transport I,DOLPHIN,3-64982 A M,2011,shafod gaguma,2012,Technical problem,Death,54,Housewife,1,0,1
1088,Unnamed: 1088,1,7/18:30,Wednesday,Male,36,12th,Public transport I,obama isuzu ,2-20377 A M,2011,wuger,2012,Speed,Death,32,Farmer,1,0,1
1089,Unnamed: 1089,1,8/11:20,Thursday,Male,35,10th,Public transport I,TAXI,1-32735 A M,2011,debay telat,2012,Speed,Death,25,Farmer,1,1,0
1090,Unnamed: 1090,1,8/16:00,Thursday,Male,39,10th,Truck I,FSR,3-43893 A A,2011,d/work,2012,Speed,Serious injury,23,Unemployed,1,1,0
1091,Unnamed: 1091,1,8/17:00,Thursday,Male,34,10th,Public transport I,Yaris,2-36090 A M,2011,gendewoyen,2012,Slipped,Death,56,Engineer,1,1,0
1092,Unnamed: 1092,1,9/14:30,Friday,Male,38,10th,Taxi I,Bajaj,1-02097 A M,2011,chemoga,2012,Speed,Serious Injury,14,Student,1,0,1
1093,Unnamed: 1093,1,10/18:30,Saturday,Male,36,diploma,Truck I,Isuzu truck,1-24652 A M,2011,addis alem,2012,Speed,Simple Injury,28,Civil servant,1,0,1
1094,Unnamed: 1094,1,10/18:30,Saturday,Male,37,11th,Truck I,Sino truck,3-04372A M,2011,hagere selam,2012,Failure to give priority to pedestrians,Death,32,House wife,1,0,1
1095,Unnamed: 1095,1,11/21:00,Sunday,Male,31,10th,Public transport I,abadula,3-80380 A M,2011,digotsion,2012,Failure to yield the right of way for other vehicle,Death,23,Student,1,0,1
1096,Unnamed: 1096,1,11/08:30,Sunday,Male,39,10th,Truck II,Public FSR,3-53230 A A,2011,nefasam,2012,Carelessness,Simple injury,27,Farmer,1,1,0
1097,Unnamed: 1097,1,12/14:00,Monday,Male,34,10th,Public transport I,Public isuzu,3-40301 A M,2011,gudalema,2012,Speed,Serious injury,24,Student,1,1,0
1098,Unnamed: 1098,1,12/16:00,Monday,Male,37,10th,Truck I,Bajaj,3-12067 E T,2011,lumame,2012,Speed,Simple injury,12,Student,1,1,0
1099,Unnamed: 1099,1,13/19:30,Tuesday,Male,28,10th,Public transport I,Public isuzu,3-09036 A M,2011,libanos,2012,Drunk driver,Death,37,Farmer,1,0,1
1100,Unnamed: 1100,1,13/20:20,Wednesday,Male,25,10th,Public transport I,public isuzu,3-23904 A M,2011,d/elias,2012,Reckless driving,Serious injury,27,Daily worker,1,0,1
1101,Unnamed: 1101,1,14/11:00,Thursday,Male,27,10th,Public transport I,Toyota,3-13370 E T,2011,yewula,2012,Incoorect U-turn,Death,54,Engineer,1,1,0
1102,Unnamed: 1102,1,15/12:00,Friday,Male,24,12th,Public transport I,Hailux toyota,3-50820 A M,2011,zemeten,2012,Speed,Death,26,Unemployed,1,0,1
1103,Unnamed: 1103,1,15/14:40,Friday,Male,21,10th,Taxi I,Bajaj,1-97730 A M,2011,mertolamriam,2012,Failure to give priority to pedestrians,Death,27,Job seeker,1,1,0
1104,Unnamed: 1104,2,15/10:20,Friday,Male,26,11th,Truck II,FSR truck,3-08734 A M,2011,motta,2012,Sudden turn,Simple injury,25,Police,1,1,0
1105,Unnamed: 1105,2,16/13:30,Saturday,Male,20,8th,Public transport I,Public isuzu,3-20930 A M,2011,d/markos,2012,Drunk driver,Serious injury,13,Student,1,1,0
1106,Unnamed: 1106,2,16/14:00,Saturday,Male,28,10th,Public transport I,Abadula,3-08608 A M,2011,kernayo,2012,Speed,Simple injury,13/14,Student,2,1,1
1107,Unnamed: 1107,2,17/13:00,Sunday,Male,22,10th,Public transport I,Public isuzu,3-13671 A M,2011,yegodena,2012,Failure to give priority to pedestrians,Death/Serious injury,13/35,Unemployed/Farmer,2,1,1
1108,Unnamed: 1108,2,17/19:40,Sunday,Male,54,10th,Truck II,FSR,3-21037 A A,2011,mergech,2012,Speed,Simple injury,26,Driver,1,1,0
1109,Unnamed: 1109,2,18/20:30,Monday,Male,60,10th,Public transport I,Public isuzu,3-18055 A M,2011,telma,2012,Speed,Serious injury,32,Farmer,1,1,0
1110,Unnamed: 1110,2,18/23:00,Monday,Male,44,Diploma,Truck I,Pick up,3-31095 A M,2011,libanos,2012,Drunk driving,Death,54,Unemployed,1,1,0
1111,Unnamed: 1111,2,19/09:00,Tuesday,Male,41,10th,Public transport I,Public isuzu,3-21205 A M,2011,gubay,2012,Speed,Serious injury,64,Job seeker,1,1,0
1112,Unnamed: 1112,2,20/13:30,Wednesday,Male,32,10th,Truck I,Toyota Pick up,4-63209 A M,2011,d/work,2012,Speed,Simple injury,24,Nurse,1,0,1
1113,Unnamed: 1113,2,20/15:00,Wednesday,Male,41,10th,Public transport I,Abadula,3-30282 A M,2011,robgebya,2012,Speed,Death,65,Merchant,1,1,0
1114,Unnamed: 1114,2,21/17:00,Thursday,Male,33,10th,Public transport II,Tata bus,3-19303 E T,2011,bichena,2012,Speed,Simple injury,54,Farmer,1,1,0
1115,Unnamed: 1115,2,22/21:30,Friday,Male,54,12th,Truck III,UD truck,3-31099 E T,2011,d/markos,2012,Drunk driving,Death,23,Car attendant/Driver,1,1,0
1116,Unnamed: 1116,2,23/06:00,Saturday,Male,40,10th,Taxi I,bajaj,1-31096 A M,2011,d/markos,2012,Speed,Serious injury,32,Daily worker,1,0,1
1117,Unnamed: 1117,2,23/13:00,Saturday,Male,30,10th,Public transport I,Public isuzu,3-50184 A M,2011,motta,2012,Sudden turn,Seriouse injury,43,Unemployed,1,0,1
